USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
724760,23066,GRAND JUNCTION REGIONAL AIRPORT,US,CO,KGJT,39.134,-108.54,1480.7,19730101,20200211
724765,93013,MONTROSE REGIONAL AIRPORT,US,CO,KMTJ,38.506,-107.899,1743.5,20060101,20200211
724767,93069,CORTEZ MUNICIPAL AIRPORT,US,CO,KCEZ,37.307,-108.626,1801.4,20060101,20200211
724768,24051,GREELEY-WELD COUNTY ARPT,US,CO,KGXY,40.436,-104.632,1431.7,20060101,20200211
724769,94035,FORT COLLINS LOVELAND AP,US,CO,KFNL,40.45,-105.017,1528.6,20060101,20200211
724770,3170,EUREKA,US,NV,KP68,39.601,-116.006,1809.3,20100801,20200211
724773,93132,GREEN RIVER RANGE,US,UT,KU28,39,-110.15,1255.8,20060102,20090501
724776,93075,CANYONLANDS FIELD AIRPORT,US,UT,KCNY,38.75,-109.763,1389.9,20060101,20200211
724796,94128,LOGAN-CACHE AIRPORT,US,UT,KLGU,41.787,-111.853,1357.6,19990101,20200211
724797,23176,MILFORD MUNI BRISCOE,US,UT,KMLF,38.417,-113.017,1534.1,19970101,20200211
724800,23157,BISHOP AIRPORT,US,CA,KBIH,37.371,-118.358,1250.3,19430116,20200211
724810,23203,CASTLE AFB,US,CA,KMER,37.383,-120.567,58.2,19420101,20200211
724815,23257,MRCD MUNI/MACREADY FLD APT,US,CA,KMCE,37.285,-120.513,46.3,20060101,20200211
724828,93241,NUT TREE AIRPORT,US,CA,KVCB,38.378,-121.958,33.2,20060101,20200211
724830,23232,SACRAMENTO EXECUTIVE AIRPORT,US,CA,KSAC,38.507,-121.495,4.6,19730101,20200211
724833,23206,SACRAMENTO MATHER AIRPORT,US,CA,KMHR,38.567,-121.3,30.2,20020902,20200211
724835,23206,MATHER FIELD,US,CA,KMHR,38.567,-121.3,29.3,19410901,19930515
724836,23208,SACRAMENTO MCCLELLAN AFB,US,CA,KMCC,38.667,-121.4,23.5,19391109,20200211
724837,93216,BEALE AIR FORCE BASE,US,CA,KBAB,39.133,-121.433,34.4,19590701,20200211
724838,93205,YUBA COUNTRY AIRPORT,US,CA,KMYV,39.102,-121.568,18.9,20060101,20200211
724839,93225,SACRAMENTO INTL AIRPORT,US,CA,KSMF,38.696,-121.59,7,19730101,20200211
724846,53123,NORTH LAS VEGAS AIRPORT,US,NV,KVGT,36.212,-115.196,671.5,20060101,20200211
724855,23153,TONOPAH AIRPORT,US,NV,KTPH,38.051,-117.09,1644.4,19421001,20200211
724860,23154,ELY AIRPORT/YELLAND FIELD/AIRPORT,US,NV,KELY,39.295,-114.847,1908.7,19730101,20200211
724870,3163,CALIENTE (AMOS),US,NV,KP38,37.612,-114.526,1332.9,20120123,20120123
724880,23185,RENO/TAHOE INTERNATIONAL AIRPORT,US,NV,KRNO,39.484,-119.771,1344.2,19430105,20200211
724885,93102,FALLON NAS,US,NV,KNFL,39.417,-118.717,1199.1,19730101,20200211
724915,23245,MONTEREY PENINSULA,US,CA,KMRY,36.583,-121.833,78,19730101,19991231
724915,23259,MONTEREY PENINSULA AIRPORT,US,CA,KMRY,36.588,-121.845,50.3,20060101,20200211
724916,93217,FRITZSCHE AAF,US,CA,KOAR,36.683,-121.767,,19730102,19901229
724917,23233,SALINAS MUNI,US,CA,KSNS,36.664,-121.608,23.5,19410805,20100801
724920,23237,STOCKTON METROPOLITAN AIRPORT,US,CA,KSCK,37.889,-121.226,7.9,19410103,20200211
724925,23240,CROWS LANDING,US,CA,KNRC,37.4,-121.133,56.7,19730102,19940309
724926,23258,MDSTO CTY-CO H SHAM FD APT,US,CA,KMOD,37.624,-120.951,22.3,19730101,20200211
724927,23285,LIVERMORE MUNICIPAL ARPT,US,CA,KLVK,37.693,-121.814,119.8,20000101,20200211
724930,23230,METRO OAKLAND INTL AIRPORT,US,CA,KOAK,37.721,-122.221,1.8,19430101,20200211
724935,93228,HAYWARD AIR TERM,US,CA,KHWD,37.654,-122.115,14.3,20000101,20100731
724936,23254,CONCORD/BUCHANAN,US,CA,KCCR,37.992,-122.055,18.3,19730101,20100731
724937,23289,PALO ALTO AIRPORT OF SANTA CLARA COUNTY,US,CA,KPAO,37.467,-122.117,2.1,20060101,20200211
724938,93231,SAN CARLOS AIRPORT,US,CA,KSQL,37.517,-122.25,1.5,20060101,20200211
724940,23234,SAN FRANCISCO INTERNATIONAL AIRPORT,US,CA,KSFO,37.62,-122.365,2.4,19730101,20200211
724945,23293,N Y. MINETA SN JO INTL APT,US,CA,KSJC,37.359,-121.924,15.5,19730101,20200211
724946,93232,REID-HILLVIEW AIRPORT OF SANTA CLARA COUNTY,US,CA,KRHV,37.333,-121.817,40.5,20060101,20200211
724950,23250,CONCORD/BUCHANAN,US,CA,KCCR,37.983,-122.05,12,19760131,19960630
724950,23254,BUCHANAN FIELD AIRPORT,US,CA,KCCR,37.992,-122.055,5.5,20100801,20200211
724955,93227,NAPA COUNTY AIRPORT,US,CA,KAPC,38.21,-122.285,4.3,20000101,20200211
724956,23211,HAMILTON AAF,US,CA,KSRF,38.067,-122.5,1,19390301,19760709
724957,23213,SONOMA COUNTY AIRPORT,US,CA,KSTS,38.504,-122.81,34.8,20000101,20200211
724973,93203,CHICO MUNICIPAL AIRPORT,US,CA,KCIC,39.8,-121.85,82.9,20060101,20200211
724975,93809,CAIRO REGIONAL AIRPORT,US,IL,KCIR,37.064,-89.219,97.8,20060101,20200211
724988,94704,DANSVILLE MUNICIPAL ARPT,US,NY,KDSV,42.571,-77.713,208.8,20010102,20200212
725014,54780,MONTAUK AIRPORT,US,NY,KMTP,41.073,-71.923,2.1,20060101,20200211
725015,4789,ORANGE COUNTY AIRPORT,US,NY,KMGJ,41.509,-74.265,111.3,20060101,20200212
725016,54790,BROOKHAVEN AIRPORT,US,NY,KHWV,40.822,-72.869,25,20060101,20200212
725020,14734,NEWARK LIBERTY INTERNATIONAL AP,US,NJ,KEWR,40.683,-74.169,2.1,19730101,20200212
725023,474,CLEVELAND MUNICIPAL AIRPORT,US,MS,KRNV,33.861,-90.758,42.7,20130318,20200212
725025,94741,TETERBORO AIRPORT,US,NJ,KTEB,40.85,-74.061,2.7,19730101,20200212
725027,54788,MERIDEN MARKHAM MUNI ARPT,US,CT,KMMK,41.51,-72.828,31.4,20060101,20200212
725029,64707,WATERBURY-OXFORD AIRPORT,US,CT,KOXC,41.483,-73.133,221.3,20060101,20200212
725030,14732,LA GUARDIA AIRPORT,US,NY,KLGA,40.779,-73.88,3.4,19730101,20200212
725033,94728,NYC CENTRAL PARK,US,NY,KNYC,40.779,-73.969,47.5,19431201,20100817
725035,4781,LONG ISLAND MAC ART,US,NY,KISP,40.794,-73.102,30.2,19730101,20100731
725036,14757,DUTCHESS COUNTY AIRPORT,US,NY,KPOU,41.626,-73.882,50.6,19730101,20200212
725037,94745,WESTCHESTER COUNTY AIRPORT,US,NY,KHPN,41.062,-73.705,111.9,19730101,20200212
725038,14714,STEWART INTERNATIONAL AIRPORT,US,NY,KSWF,41.5,-74.1,149.7,19420802,20200212
725040,94702,IGOR I SIKORSKY MEMORIAL AIRPORT,US,CT,KBDR,41.164,-73.127,1.5,19421208,20200212
725045,14758,TWEED-NEW HAVEN AIRPORT,US,CT,KHVN,41.264,-72.887,0.9,19730101,20200212
725046,14707,GROTON-NEW LONDON AIRPORT,US,CT,KGON,41.328,-72.049,3.1,19430118,20200212
725050,4781,LONG ISLAND MAC ARTHUR AIRPORT,US,NY,KISP,40.794,-73.102,25.6,20050101,20200212
725053,94728,CENTRAL PARK,US,NY,KNYC,40.779,-73.969,42.7,20050101,20200212
725054,64710,NORTH CENTRAL STATE ARPT,US,RI,KSFZ,41.921,-71.491,134.4,20060101,20200212
725058,94793,BLOCK ISLAND STATE AIRPORT,US,RI,KBID,41.168,-71.578,32,19900101,20200212
725059,14702,LAURENCE G HANSCOM FLD APT,US,MA,KBED,42.47,-71.289,40.5,20060101,20200212
725060,14704,OTIS ANGB AIRPORT,US,MA,KFMH,41.65,-70.517,39.6,20060101,20100921
725060,14756,NANTUCKET MEMORIAL AIRPORT,US,MA,KACK,41.253,-70.061,14.6,20120801,20200212
725060,94728,NEW YORK CENTRAL PARK,US,NY,KNYC,40.779,-73.969,47.5,20100817,20120801
725061,14704,OTIS ANGB AIRPORT,US,MA,KFMH,41.65,-70.517,39.6,20100921,20200212
725061,14756,NANTUCKET MEMORIAL AIRPORT,US,MA,KACK,41.253,-70.061,14.3,19730101,19900219
725063,14756,NANTUCKET MEM,US,MA,KACK,41.253,-70.061,14.3,19900314,20120801
725064,54769,PLYMOUTH MUNICIPAL AIRPORT,US,MA,KPYM,41.91,-70.729,45.4,20060101,20200212
725065,94726,NEW BEDFORD RGNL AIRPORT,US,MA,KEWB,41.676,-70.958,24.4,20060101,20200212
725066,94724,MARTHAS VINEYARD AIRPORT,US,MA,KMVY,41.393,-70.615,20.7,20060101,20200212
725067,94720,BRNSBL MUNI-BMAN/POL FD AP,US,MA,KHYA,41.669,-70.28,16.8,20060101,20200212
725068,54777,TAUNTON MUNICIPAL AIRPORT,US,MA,KTAN,41.876,-71.021,13.1,20060101,20200212
725069,94624,CHATHAM MUNICIPAL AIRPORT,US,MA,KCQX,41.688,-69.993,20.7,20060101,20200212
725070,14765,THEODORE F GREEN STATE AIRPORT,US,RI,KPVD,41.723,-71.433,16.8,19420801,20200212
725073,64708,PROVINCETOWN MUNI AIRPORT,US,MA,KPVC,42.072,-70.221,2.4,20060101,20200211
725074,54752,QUONSET STATE AIRPORT,US,RI,KOQU,41.597,-71.412,5.8,20060103,20200209
725075,54768,HARRIMAN-AND-WEST AIRPORT,US,MA,KAQW,42.697,-73.17,195.1,20060101,20200212
725079,14787,NEWPORT STATE AIRPORT,US,RI,KUUU,41.533,-71.283,52.4,20060101,20200212
725080,14740,BRADLEY INTERNATIONAL AIRPORT,US,CT,KBDL,41.938,-72.682,53.3,19410912,20200212
725084,54767,WINDHAM AIRPORT,US,CT,KIJD,41.742,-72.184,75.3,20060101,20200212
725085,54756,ORANGE MUNICIPAL AIRPORT,US,MA,KORE,42.57,-72.291,169.2,19960702,20200212
725086,54734,DANBURY MUNICIPAL AIRPORT,US,CT,KDXR,41.371,-73.483,139.3,20060101,20200212
725087,14752,HARTFORD-BRAINARD AIRPORT,US,CT,KHFD,41.736,-72.651,5.8,19740101,20200212
725088,54733,BEVERLY MUNICIPAL AIRPORT,US,MA,KBVY,42.584,-70.918,32.9,20060101,20200212
725090,14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,MA,KBOS,42.361,-71.01,3.7,19431121,20200211
725095,94746,WORCESTER RGNL,US,MA,KORH,42.271,-71.873,310,19730101,20100731
725097,14790,NAVAL AIR STATION,US,MA,KNZW,42.15,-70.933,49.1,19730101,19960928
725098,54704,NORWOOD MEMORIAL AIRPORT,US,MA,KOWD,42.191,-71.174,15.2,20060101,20200212
725100,94746,WORCESTER REGIONAL AIRPORT,US,MA,KORH,42.271,-71.873,304.8,20050101,20200212
725101,14712,READING SPAATZ FIELD,US,PA,KRDG,40.367,-75.967,107.6,19430608,19900219
725103,14712,RDNG RGNL/C A SPAATZ FD AP,US,PA,KRDG,40.373,-75.959,104.9,19900314,20200212
725104,4843,PORT MEADVILLE AIRPORT,US,PA,KGKJ,41.626,-80.215,426.7,20060101,20200211
725105,14770,PENN VALLEY AIRPORT,US,PA,KSEG,40.821,-76.864,135.3,19970902,20200212
725107,4780,FITCHBURG MUNICIPAL ARP,US,MA,KFIT,42.552,-71.756,106.1,19971002,20200212
725109,54782,POTTSTOWN LIMERICK AIRPORT,US,PA,KPTW,40.238,-75.555,87.8,20060101,20200212
725110,14751,HARRISBURG CAPITAL CITY ARPT,US,PA,KCXY,40.217,-76.851,105.8,19730101,19850531
725111,14751,HARRISBURG CAPITAL CITY ARPT,US,PA,KCXY,40.217,-76.851,105.8,19480101,19900228
725113,54786,DOYLESTOWN AIRPORT,US,PA,KDYL,40.33,-75.123,120.1,20060101,20200212
725114,93778,YORK AIRPORT,US,PA,KTHV,39.918,-76.874,148.1,20060101,20200212
725115,14711,HARRISBURG INTL,US,PA,KMDT,40.196,-76.772,95.1,19350201,20100731
725116,54737,LANCASTER AIRPORT,US,PA,KLNS,40.12,-76.294,122.8,20060101,20200212
725117,4827,WASHINGTON COUNTY AIRPORT,US,PA,KAFJ,40.133,-80.283,361.2,20060101,20200212
725118,14751,CAPITAL CITY AIRPORT,US,PA,KCXY,40.217,-76.851,103.6,19900301,20200212
725119,54792,CLEARFIELD-LAWRENCE ARPT,US,PA,KFIG,41.047,-78.412,462.1,20060101,20200212
725120,14761,PHILIPSBURG AIRPORT,US,PA,KPSB,40.9,-78.083,593.8,19730101,19850531
725121,14761,BURLIGTON/COLCHE,US,VT,KPSB,40.9,-78.083,593.8,19850531,19860827
725124,64705,BTLR CO/K W SCHOLTER FD AP,US,PA,KBTP,40.777,-79.95,380.1,20060101,20200211
725125,4787,DU BOIS-JEFFERSON CO ARPT,US,PA,KDUJ,41.179,-78.893,550.2,19730101,20200212
725126,14736,ALTOONA-BLAIR COUNTY ARPT,US,PA,KAOO,40.296,-78.32,451.1,19730101,20200212
725127,4726,J MURTHA JTWN-CMBRA CO APT,US,PA,KJST,40.316,-78.834,696.2,19730101,20200212
725128,54739,UNIVERSITY PARK AIRPORT,US,PA,KUNV,40.85,-77.85,377.7,20050101,20200212
725130,14777,WILKES-BARRE/SCRANTON INTL AIRPORT,US,PA,KAVP,41.334,-75.727,283.5,19730101,20200212
725135,14754,TOBYHANNA,US,PA,7TB,41.183,-75.417,594.4,19730101,19841001
725140,14778,WILLIAMSPORT REGIONAL AIRPORT,US,PA,KIPT,41.243,-76.922,158.5,19730101,20200211
725144,54723,MUIR ARMY AIRFIELD (FORT INDIANTOWN GAP),US,PA,KMUI,40.433,-76.567,148.7,20060103,20200212
725145,54746,SULLIVAN COUNTY INTL ARPT,US,NY,KMSV,41.701,-74.795,427.6,20060101,20200211
725146,54773,OSWEGO COUNTY AIRPORT,US,NY,KFZY,43.35,-76.385,144.8,20060101,20200212
725150,4725,GREATER BINGHAMTON/E A LINK FIELD AP,US,NY,KBGM,42.207,-75.98,486.2,19730101,20200212
725155,94761,ITHACA TOMPKINS REGIONAL AIRPORT,US,NY,KITH,42.483,-76.467,335,20060101,20200212
725156,14748,ELMIRA/CORNING RGNL ARPT,US,NY,KELM,42.159,-76.892,291.1,19730101,20200211
725157,54757,MUNI ARPT TARANTINE FLD AP,US,NY,KELZ,42.109,-77.992,647.4,20060101,20200212
725165,94737,RUTLAND STATE AIRPORT,US,VT,KRUT,43.533,-72.95,239,20060101,20200211
725170,14737,LEHIGH VALLEY INTERNATIONAL AIRPORT,US,PA,KABE,40.65,-75.448,118.9,19730101,20200212
725172,13762,NAVAL AUXILIARY LANDING FIELD,US,VA,KNFE,36.695,-76.136,4.9,20070601,20200211
725175,64706,INDIANA COUNTY/JIMMY STEWART FIELD/AIRPORT,US,PA,KIDI,40.633,-79.1,428.2,20060101,20200212
725180,14735,ALBANY INTERNATIONAL AIRPORT,US,NY,KALB,42.747,-73.799,85.3,19460101,20200211
725185,14750,FLOYD BENNETT MEM,US,NY,KGFL,43.35,-73.617,101.5,19730101,20100801
725187,94733,CLINTON COUNTY AIRPORT,US,NY,KPLB,44.687,-73.523,113.4,20060101,20070524
725190,14771,SYRACUSE HANCOCK INTERNATIONAL AP,US,NY,KSYR,43.111,-76.104,125.9,19421001,20200212
725194,54778,PENN YAN AIRPORT,US,NY,KPEO,42.643,-77.056,275.2,20060101,20200212
725196,14717,GRIFFISS AIRPARK,US,NY,KRME,43.234,-75.407,154,19420701,19980923
725196,64775,GRIFFIS AIRFIELD,US,NY,KRME,43.234,-75.412,158.2,20070102,20200212
725197,94794,ONEIDA COUNTY AIRPORT,US,NY,KUCA,43.145,-75.384,216.7,19730101,20070118
725200,94823,PITTSBURGH INTERNATIONAL AIRPORT,US,PA,KPIT,40.485,-80.214,366.7,19450201,20200212
725204,4813,BEAVER COUNTY AIRPORT,US,PA,KBVI,40.767,-80.4,381.6,20060102,20200212
725205,14762,ALLEGHENY COUNTY AIRPORT,US,PA,KAGC,40.355,-79.922,380.4,19730101,20200212
725207,54735,ARNOLD PALMER REGIONAL APT,US,PA,KLBE,40.283,-79.4,365.5,20060101,20200212
725208,4855,MARION MUNICIPAL AIRPORT,US,OH,KMNN,40.616,-83.064,303,20060101,20200212
725210,14895,AKRON-CANTON REGIONAL AIRPORT,US,OH,KCAK,40.918,-81.444,369.7,19730101,20200212
725214,4849,LORAIN COUNTY RGNL AIRPORT,US,OH,KLPR,41.346,-82.179,242,20060101,20200211
725216,4842,WAYNE COUNTY AIRPORT,US,OH,KBJJ,40.873,-81.887,346.6,20060101,20200212
725217,53855,BUTLER CO. REGIONAL ARPT,US,OH,KHAO,39.364,-84.525,193.2,20060101,20200212
725220,14750,FLOYD BENNETT MEMO AIRPORT,US,NY,KGFL,43.338,-73.61,97.8,20050101,20200211
725224,4852,HARRY CLEVER FIELD AIRPORT,US,OH,KPHD,40.472,-81.424,272.8,20060101,20200212
725229,4858,NEWARK-HEATH AIRPORT,US,OH,KVTA,40.023,-82.463,269.4,20060101,20200212
725230,94704,DANSVILLE/MUNICIPAL,US,NY,KDSV,42.571,-77.713,201.8,19730101,19850131
725235,4720,CHAUTAUQUA CO/JAMESTOWN AP,US,NY,KJHW,42.15,-79.25,525.2,20060101,20200211
725240,14820,CLEVELAND-HOPKINS INTERNATIONAL AP,US,OH,KCLE,41.406,-81.852,238.1,19730101,20200211
725245,4853,CLEVELAND BURKE LAKEFNT AP,US,OH,KBKL,41.518,-81.684,178,20060101,20200211
725246,14891,MANSFIELD LAHM RGNL,US,OH,KMFD,40.82,-82.518,399.9,19490101,20100731
725247,4805,CUYAHOGA COUNTY AIRPORT,US,OH,KCGF,41.567,-81.483,267.9,20060101,20200211
725250,14852,YOUNGSTOWN-WARREN REGIONAL AIRPORT,US,OH,KYNG,41.255,-80.674,355.7,19480101,20200212
725253,380,PORTAGE COUNTY AIRPORT,US,OH,KPOV,41.217,-81.25,365.2,20090318,20200211
725254,4851,DEFIANCE MEMORIAL AIRPORT,US,OH,KDFI,41.338,-84.429,215.5,20060101,20200211
725256,4857,ASHTABULA COUNTY AIRPORT,US,OH,KHZY,41.778,-80.696,281.6,20060101,20200211
725258,382,TOCCOA RG LETOURNEAU FIELD AIRPORT,US,GA,KTOC,34.594,-83.296,303.3,20120607,20200212
725260,14860,ERIE INTL/T. RIDGE FIELD AIRPORT,US,PA,KERI,42.08,-80.182,222.2,19730101,20200212
725266,4751,BRADFORD REGIONAL AIRPORT,US,PA,KBFD,41.8,-78.633,652.9,19730101,20200212
725267,94868,VENANGO REGIONAL AIRPORT,US,PA,KFKL,41.383,-79.867,469.4,19730101,20200212
725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,US,NY,KBUF,42.941,-78.736,218.2,19420201,20200211
725283,465,CATTARAUGUS COUNTY OLEAN AIRPORT,US,NY,KOLE,42.241,-78.371,651.1,20120423,20200212
725287,4724,NIAGARA FALLS INTL AIRPORT,US,NY,KIAG,43.108,-78.938,178.3,19510612,20200211
725290,14768,GREATER ROCHESTER INTERNATIONAL AP,US,NY,KROC,43.117,-77.677,164.3,19730101,20200211
725292,14976,GRINNELL REGIONAL AIRPORT,US,IA,KGGI,41.717,-92.7,307.2,20060831,20200211
725294,383,ANSON COUNTY AIRPORT JEFF CLOUD FIELD,US,NC,KAFP,35.017,-80.083,91.1,20070521,20200210
725300,94846,CHICAGO O'HARE INTERNATIONAL AIRPORT,US,IL,KORD,41.96,-87.932,201.8,19461001,20200211
725305,94892,DUPAGE AIRPORT,US,IL,KDPA,41.914,-88.246,229.8,20060101,20200212
725306,14855,GLENVIEW NAS,US,IL,KNBU,42.083,-87.833,199,19730101,19950301
725310,14806,RANTOUL/CHANUTE AFB,US,IL,,40.3,-88.15,228,19360701,19710528
725314,3960,ST LOUIS DOWNTOWN AIRPORT,US,IL,KCPS,38.571,-90.157,125.9,20060101,20200212
725315,94870,UNIVERSI OF IL WILLARD APT,US,IL,KCMI,40.04,-88.278,229.8,20060101,20200211
725316,3887,DECATUR AIRPORT,US,IL,KDEC,39.834,-88.866,205.7,20060101,20200211
725317,53802,COLES COUNTY MEMO AIRPORT,US,IL,KMTO,39.478,-88.28,219.8,20060101,20200211
725320,14842,GREATER PEORIA REGIONAL AIRPORT,US,IL,KPIA,40.668,-89.684,198.1,19730101,20200212
725325,14816,BRADFORD/RINKENBERG,US,IL,KBDF,41.233,-89.617,247,19730101,19751214
725326,4894,WHITESIDE CO ARPT-JOS H BITTOR F FLD ARPT,US,IL,KSQI,41.743,-89.676,197.2,20060101,20200211
725327,4846,PORTER COUNTY MUNICIPAL AIRPORT,US,IN,KVPZ,41.453,-87.006,234.7,20060101,20200212
725330,14827,FORT WAYNE INTERNATIONAL AIRPORT,US,IN,KFWA,40.971,-85.206,241.1,19411101,20200211
725335,94833,GRISSOM AFB AIRPORT,US,IN,KGUS,40.65,-86.15,247.5,20060101,20200211
725336,94895,DELAWARE CO-JOHNSON FD APT,US,IN,KMIE,40.234,-85.394,285.6,20060101,20200211
725337,4807,GARY/CHICAGO AIRPORT,US,IN,KGYY,41.617,-87.417,180.1,20060101,20200211
725340,14819,CHICAGO MIDWAY INTL ARPT,US,IL,KMDW,41.786,-87.752,186.5,19730101,20200212
725342,13809,LRNCVLL-VINCNES INTL ARPT,US,IL,KLWV,38.764,-87.606,130.8,20060101,20200211
725345,14834,JOLIET REGIONAL AIRPORT,US,IL,KJOT,41.5,-88.167,177.4,20020902,20200212
725346,94866,CHICAGO/MEIGS,US,IL,KCGX,41.867,-87.6,181,19730101,20080618
725347,14880,WAUKEGAN REGIONAL AIRPORT,US,IL,KUGN,42.417,-87.867,221.6,20060101,20200211
725348,4831,LEWIS UNIVERSITY AIRPORT,US,IL,KLOT,41.604,-88.085,201.2,20060101,20200212
725350,14848,SOUTH BEND REGIONAL AIRPORT,US,IN,KSBN,41.707,-86.316,235.6,19730101,20200211
725354,4806,ELKHART MUNICIPAL AIRPORT,US,IN,KEKM,41.717,-85.983,237.1,20060102,20200211
725360,94830,TOLEDO EXPRESS AIRPORT,US,OH,KTOL,41.587,-83.806,205.4,19730101,20200211
725366,14825,FINDLAY AIRPORT,US,OH,KFDY,41.014,-83.669,243.8,19730101,20200212
725370,94847,DETROIT METRO WAYNE COUNTY AIRPORT,US,MI,KDTW,42.231,-83.331,192.3,19420801,20200211
725373,54819,GROSSE ILE MUNICIPAL AIRPORT,US,MI,KONZ,42.099,-83.161,178.9,20060101,20200211
725374,94889,ANN ARBOR MUNICIPAL ARPT,US,MI,KARB,42.223,-83.744,255.7,20060101,20200211
725375,14822,DETROIT CITY AIRPORT,US,MI,KDET,42.409,-83.01,190.8,19730101,20200211
725376,14853,WILLOW RUN AIRPORT,US,MI,KYIP,42.233,-83.533,236.8,19730101,20200211
725377,14804,SELFRIDGE AIR NATIONAL GUARD BASE,US,MI,KMTC,42.608,-82.818,176.8,19370101,20200211
725378,4887,LIVINGSTON COUNTY AIRPORT,US,MI,KOZW,42.629,-83.984,287.7,20060101,20200211
725383,54827,KIRSCH MUNICIPAL AIRPORT,US,MI,KIRS,41.817,-85.433,281.9,20060101,20200211
725384,4888,ST CLAIR COUNTY INTL ARPT,US,MI,KPHN,42.911,-82.529,195.1,20060101,20200211
725386,94898,HARBOR BEACH,US,MI,KP58,44.022,-82.793,179.8,20060101,20200211
725387,94899,COPPER HARBOR,US,MI,KP59,47.467,-87.883,190.8,20060101,20200211
725390,14836,CAPITAL CITY AIRPORT,US,MI,KLAN,42.776,-84.6,261.8,19730101,20200211
725394,4839,TULIP CITY AIRPORT,US,MI,KBIV,42.746,-86.097,210,20060101,20200211
725395,14833,JAKSON CO-RYNOLDS FLD ARPT,US,MI,KJXN,42.267,-84.467,304.2,19730101,20200211
725396,14815,W K KELLOGG AIRPORT,US,MI,KBTL,42.308,-85.251,282.9,19421001,20200211
725404,4847,ADRIAN LENAWEE COUNTY ARPT,US,MI,KADG,41.868,-84.079,242.6,20060101,20200211
725405,54816,GRATIOT COMMUNITY AIRPORT,US,MI,KAMN,43.322,-84.688,227.7,20060101,20200211
725406,54817,HURON COUNTY MEMORIAL AIRPORT,US,MI,KBAX,43.78,-82.986,233.5,20060101,20200211
725407,4854,OTSEGO COUNTY AIRPORT,US,MI,KGLR,45.013,-84.701,406.9,20060101,20200211
725408,4881,SCHOOLCRAFT COUNTY AIRPORT,US,MI,KISQ,45.983,-86.183,209.1,20060101,20200211
725409,4882,HILLSDALE MUNICIPAL ARPT,US,MI,KJYM,41.921,-84.586,360.3,20060101,20200211
725414,4886,BRANCH COUNTY MEMO AIRPORT,US,MI,KOEB,41.933,-85.053,292.3,20060101,20200211
725415,54821,BROOKS FIELD AIRPORT,US,MI,KRMY,42.251,-84.956,286.8,20060101,20200211
725416,14864,ROBEN-HOOD ARPT,US,MI,KRQB,43.717,-85.5,282.9,20060101,20200211
725417,54822,MASON JEWETT FIELD AIRPORT,US,MI,KTEW,42.566,-84.433,281,20060101,20200211
725418,54823,CUSTER AIRPORT,US,MI,KTTF,41.94,-83.435,186.5,20060101,20200211
725420,14931,SE IOWA REGIONAL AIRPORT,US,IA,KBRL,40.783,-91.125,210.9,20050101,20200211
