zip,lat,lng,city,state_id,population,density,county_fips,timezone,zip0,weather_station_wmo_2024,hdd_base65F_2024,cdd_base65F_2024,distance_location_station_miles_2024,EPW_file_name_2024,Tdb_holes_2024,Tdew_holes_2024,RH_holes_2024,EnergyPlus Status,Missing Data,Extreme Temperature,Sudden Temp Jumps,Constant Temp Periods,Day-Night Swings,Summer Freezing,Winter Extreme Heat,Missing Temperature Data
14433,43.08198,-76.8786,Clyde,NY,4350,25.4,36117,America/New_York,14433,KFZY0,5678.0,601.0,30.90277051,KFZY0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
30274,33.55372,-84.40063,Riverdale,GA,35347,1291.4,13063,America/New_York,30274,72215,2470.0,1960.0,16.08134105,72215_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
30711,34.92761,-84.73534,Crandall,GA,3551,19.7,13213,America/New_York,30711,KDNN0,2794.0,1692.0,16.07990182,KDNN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
36752,32.3001,-86.62153,Lowndesboro,AL,1162,3.0,1085,America/Chicago,36752,KMXF0,1701.0,2714.0,16.07857932,KMXF0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57028,44.0604,-96.60564,Flandreau,SD,3504,6.8,46101,America/Chicago,57028,KBKX0,7053.0,528.0,19.86756728,KBKX0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
44613,40.71367,-81.60024,Brewster,OH,2012,400.5,39151,America/New_York,44613,72521,5074.0,929.0,16.07810831,72521_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68717,42.39463,-97.21934,Belden,NE,236,4.0,31027,America/Chicago,68717,KLCG0,5858.0,826.0,16.07637527,KLCG0_2024.epw,True,True,True,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
72945,35.08832,-94.34901,Midland,AR,226,123.4,5131,America/Chicago,72945,KRKR0,2468.0,2371.0,16.07582818,KRKR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
75450,33.4051,-95.47848,Lake Creek,TX,141,0.9,48119,America/Chicago,75450,KPRX0,2180.0,2506.0,16.07494305,KPRX0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
92392,34.48024,-117.4082,Victorville,CA,58204,602.1,6071,America/Los_Angeles,92392,KCCB0,1819.0,1584.0,30.04550048,KCCB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
44429,41.09715,-80.98165,Lake Milton,OH,2544,151.2,39099,America/New_York,44429,KPOV0,5328.0,568.0,16.06981333,KPOV0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
12996,44.36021,-73.43946,Willsboro,NY,2079,15.8,36031,America/New_York,12996,72617,5967.0,803.0,16.06939322,72617_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
16922,41.66899,-77.69782,Galeton,PA,1893,4.8,42105,America/New_York,16922,KELZ0,6020.0,340.0,33.94434019,KELZ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
31318,32.14203,-81.37192,Meldrim,GA,432,122.8,13103,America/New_York,31318,KSVN0,1321.0,2812.0,16.06743803,KSVN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
56176,43.78443,-94.724,Trimont,MN,1074,6.8,27091,America/Chicago,56176,KMJQ0,6590.0,553.0,16.06574144,KMJQ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70652,30.60771,-93.26731,Longville,LA,2132,8.2,22011,America/Chicago,70652,KDRI0,1383.0,2842.0,16.06560588,KDRI0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
59101,45.61405,-108.38675,Billings,MT,41440,31.5,30111,America/Denver,59101,72677,6206.0,749.0,16.06467996,72677_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63436,39.50658,-91.54663,Center,MO,1457,6.7,29173,America/Chicago,63436,KPPQ0,4282.0,1218.0,41.92344184,KPPQ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
44411,41.035,-81.04871,Deerfield,OH,2328,50.4,39133,America/New_York,44411,KPOV0,5328.0,568.0,16.063915,KPOV0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
14804,42.31717,-77.84886,Almond,NY,1402,9.7,36003,America/New_York,14804,KELZ0,6020.0,340.0,16.06391362,KELZ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
26074,40.16163,-80.59258,West Liberty,WV,1242,291.5,54069,America/New_York,26074,KAFJ0,4792.0,827.0,16.06364553,KAFJ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
78125,28.53824,-97.96328,Mineral,TX,78,1.0,48025,America/Chicago,78125,KPEZ0,902.0,3982.0,44.30980375,KPEZ0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
80830,39.12083,-103.89061,Matheson,CO,181,0.3,8039,America/Denver,80830,KLIC0,6181.0,741.0,16.0606698,KLIC0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
79928,31.62862,-106.15597,El Paso,TX,57324,212.6,48141,America/Denver,79928,72270,1679.0,3553.0,18.63791572,72270_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
55334,44.54169,-94.20761,Gaylord,MN,2576,11.6,27143,America/Chicago,55334,KGYL0,6608.0,556.0,16.05827271,KGYL0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
10954,41.09997,-74.01276,Nanuet,NY,23354,1310.6,36087,America/New_York,10954,KHPN0,4786.0,889.0,16.05592884,KHPN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
87421,36.76368,-108.51858,Waterflow,NM,1584,15.2,35045,America/Denver,87421,KFMN0,4972.0,1273.0,16.05580178,KFMN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
10927,41.19257,-73.96708,Haverstraw,NY,12081,2372.4,36087,America/New_York,10927,KHPN0,4786.0,889.0,16.05464922,KHPN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70757,30.48852,-91.51873,Maringouin,LA,3147,24.8,22047,America/Chicago,70757,KLFT0,1026.0,3432.0,34.12901793,KLFT0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
29448,33.24786,-80.44803,Harleyville,SC,2309,18.4,45035,America/New_York,29448,KDYB0,1785.0,2243.0,16.05278202,KDYB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
15563,40.09781,-78.93805,Stoystown,PA,3163,21.5,42111,America/New_York,15563,KJST0,5527.0,584.0,16.05245777,KJST0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
27214,36.21252,-79.67859,Browns Summit,NC,10773,86.5,37081,America/New_York,27214,KBUY0,3076.0,1459.0,16.05105411,KBUY0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58071,46.95518,-97.67832,Tower City,ND,417,1.5,38017,America/Chicago,58071,72753,7086.0,710.0,40.6710967,72753_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
78349,27.37535,-98.29991,Concepcion,TX,603,1.8,48131,America/Chicago,78349,KBKS0,555.0,4133.0,16.04974652,KBKS0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
55977,43.55577,-92.64807,Taopi,MN,203,3.2,27099,America/Chicago,55977,KAUM0,6229.0,602.0,16.0476809,KAUM0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
15760,40.64833,-78.80016,Marsteller,PA,162,39.7,42021,America/New_York,15760,KIDI0,5058.0,775.0,16.04739389,KIDI0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
74435,35.57733,-95.09355,Gore,OK,3269,19.4,40135,America/Chicago,74435,KMKO0,2722.0,2231.0,16.04712129,KMKO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
